text,label
And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .,0
Your idea sounds like the perfect plan for creating WN crack houses and a bunch of lay around druggies and drunks .,0
Bless you Mr. Duke !,0
Your videos are excellent and you 're one of the most enlightened Whites in our struggle .,0
I wish you every success .,0
But you get alot of American White nationalists or Nazis claiming to want all non-White descendants out of America but America is not a native White continent or country .,0
"Great thread and welcome to the South.So glad you left that crumbling state of California.North Ga , Tenn. , and N. Alabama are wonderful places to be among our own people .",0
The media will praise and encourage the non-white establishment while denoucing and degrading the White man 's establishments .,0
That is persecution .,0
"According to the poll there 's still a resistant bunch that 's still got the confusion of the devil in' em , but we 'll keep working until they turn around .",0
Check out ghost towns .,0
Some of us are buying up houses and lots in a small town in ND and we own a decent percentage of it .,0
Will be able to elect our own mayor soon .,0
It is a lovely town too .,0
"Lots run about $ 500 , houses about $ 3000 .",0
We should have a giant celebration with a large number of White Nationalists present and let the world know we do not appreciate Nelson Mandela and his long history of being anti-White .,0
There are things we can do to stop the rapes that occur when blacks and other non whites con white women and girls into getting in cars with them etc For a start teach our women to respect themselves .,1
Stop race mixing and discourage those who practice it .,1
Teach our men to be men again and defend our countries and women folk against the non white .,1
Harsh punishments for rapists .,0
Wasn't meaning yo be hard on you or Knightrider1961 .,0
Some Klansmen refuse to see where real problems are .,0
At times it is perplexing .,0
It's good to see someone actively trying to make a difference and reach out to people who otherwise might never realize that there is more than one side to any belief .,0
Good work .,0
"Well said Ghost but , dont bother with that dude-he is one of those that always has to have the last word so it will just go on and on .",0
The next world cup will be the greatest murder and rape fest since Katrina .,1
Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around .,1
The only species that constantly grabs his crotch in front of others and waves their arms around furiously are : 1. monkeys 2. blacks 3. both of the above Need I say more ?,1
I plan on going to work and making myself some money .,0
I 'm not a nig and need a day off to smoke blunts and drink 40 ouncers .,1
I sent out a few more emails the other day and then last night handed out about 25 or so leaflets made up of David Duke 's talk on this and the Duke Lacrosse case that the St. Louis Volksfront donated me .,0
When i first joined up i was shocked at how ( no offence ) elderly some of the people who post here are .,0
"I was on web site not long ago checking into buying land in eastern europe while its still cheap , and not in the hands of other races. it looks like a good investment. and more importantly one way of keeping europe white helping to prevent our extintion .",0
Spread the link everywhere in public and in internet !,0
"Here ´ s some ideas for you , https : //www.stormfront.org/forum/show ... = 298321 & page = 3",0
Last Friday an associate here handed out 100 NV leaflets at a rodeo depicting a graphic summation of non-white ( mestizo ) immigration .,1
"Two e-mails sent , and will phone as soon as I shut down here .",0
"Great news that in numbers we can accomplish everything , and anything .",0
"Well...here's what we 're up to : YANKEE _ JIM $ 100.00 Octavian $ 20.00 bigguy $ 20.00 Flax $ 300.00 Umberto $ 25.00 Cabal _ 88 $ 10.00 Gauleiter $ 20.00 Florida88 $ 10.00 -------- Total so far = $ 505.00 ADDED 9/30 Awake777 $ 20.00 JD ( Hyde Park , NY ) $ 10.00 Iconoclast14 $ 32.00 R-I-Z-Z-O ( Whitelion ) $ 30.00 DRC ( Florida ) $ 25.00 DH ( Maryland ) $ 25.00 Lawdog $ 25.00 Bamaman $ 10.00 Scipio Americanus $ 10.00 ------------------ $ 187.00 New total = $ 692.00 ADDED 10/01 Yankee Jim $ 25.00 ------------------------ New total = $ 717.00 ADDED 10/11 VM ( NA TN member ) $ 10.00 DH ( NA Maryland member ) ANOTHER $ 20.00 !",0
"New total = $ 747.00 vonFreyja88 sent $ 60.00 which I 've not received yet , ( hopefully in PO Box in AM ) and the NA member from the Poughkeepsie , NY area who does not post here pledged another $ 50.00 , which I do n't have in my hand yet , brings the total to : $ 857.00 !!!",0
Now ... IF someone wants to make a donation at the absolute last minute ... please see my above quote .,0
My wife is in the other room now getting her totals together to hand in tomorrow morning .,0
THANKS AGAIN !,0
-Yankee Jim,0
Writing in David Duke 's name is fine because such a vote will still send the message that white America will not be taken for granted .,0
I would probably vote for him if he was on the ballot .,0
Calman,0
Perhaps consider asking a friend to put up a/some flyers that show him and say that he is a statuatory rapist who preys on underage white girls !,0
I go into town and put resistance.com buisness cards in public libraries and give them out on the street to various people that have a white complexion .,0
"Welcome to the board , Mr. Roper .",0
It is great to see one of the leaders of one of the top pro-White organizations in the world come onto Stormfront .,0
I just moved here and all my old friends moved away .,0
I have been able to become more active than ever because of this site .,0
Thank you skingirl,0
October 31st is New Year 's Eve in our European cultural tradition - will there be specific flyers for this event ?,0
CF,0
Suspect also linked to 2009 murder rape case ..,0
